step,substep,layer_index,gamma,tau,kt_exact,branch_id,reason_code,gamma_m_global,f_mrdf,g_ref,g_t_ref,reload_factor,branch_kind
417,0,0,2.2195925730e-08,1.1306932645e-02,5.0927621125e+05,,1,,,,,,
417,1,0,1.7021692308e-08,8.6698269457e-03,3.8081324067e+05,,1,,,,,,
417,2,0,5.0791580895e-09,2.5840842651e-03,5.0953809997e+05,,1,,,,,,
417,3,0,-9.7921185558e-09,-4.9923428009e-03,5.0941143150e+05,,1,,,,,,
418,0,0,-2.2325858385e-08,-1.1376356198e-02,5.0930474439e+05,,1,,,,,,
418,1,0,-2.8162857635e-08,-1.4348937054e-02,5.0925508204e+05,,1,,,,,,
418,2,0,-2.5559987678e-08,-1.3022325814e-02,3.2229746151e+05,,1,,,,,,
418,3,0,-1.5317643442e-08,-7.8026657371e-03,5.0957451315e+05,,1,,,,,,
419,0,0,-7.3595218722e-10,-3.7320415435e-04,5.0945029893e+05,,1,,,,,,
419,1,0,1.2904012319e-08,6.5747433725e-03,5.0933418642e+05,,1,,,,,,
419,2,0,2.0758068019e-08,1.0574710744e-02,5.0926736230e+05,,1,,,,,,
419,3,0,2.0377210924e-08,1.0380594617e-02,2.7174239935e+05,,1,,,,,,
420,0,0,1.1819331684e-08,6.0191328533e-03,4.6646658455e+05,,1,,,,,,
420,1,0,-2.2602168922e-09,-1.1550004972e-03,5.0948782159e+05,,1,,,,,,
420,2,0,-1.6789281939e-08,-8.5563472025e-03,5.0936410221e+05,,1,,,,,,
420,3,0,-2.6468567870e-08,-1.3486102435e-02,5.0928172858e+05,,1,,,,,,
421,0,0,-2.8134970843e-08,-1.4334734450e-02,5.0926755090e+05,,1,,,,,,
421,1,0,-2.1548344399e-08,-1.0977827991e-02,4.1293253394e+05,,1,,,,,,
421,2,0,-9.0492760977e-09,-4.6086700673e-03,5.0952134280e+05,,1,,,,,,
421,3,0,5.0932250535e-09,2.5962698878e-03,5.0940090505e+05,,1,,,,,,
422,0,0,1.5755415435e-08,8.0269883586e-03,5.0931016034e+05,,1,,,,,,
422,1,0,1.9132844172e-08,9.7470510084e-03,5.0928142521e+05,,1,,,,,,
422,2,0,1.4196175266e-08,7.2310175295e-03,3.7540808934e+05,,1,,,,,,
422,3,0,2.4805814860e-09,1.2608840935e-03,5.0954205757e+05,,1,,,,,,
423,0,0,-1.2223031336e-08,-6.2301949173e-03,5.0941681354e+05,,1,,,,,,
423,1,0,-2.4652245880e-08,-1.2561043781e-02,5.0931101235e+05,,1,,,,,,
423,2,0,-3.0421260533e-08,-1.5499041639e-02,5.0926192646e+05,,1,,,,,,
423,3,0,-2.7739506038e-08,-1.4132226054e-02,3.2409206149e+05,,1,,,,,,
424,0,0,-1.7347481771e-08,-8.8363007811e-03,5.0957256576e+05,,1,,,,,,
424,1,0,-2.4641670565e-09,-1.2532100199e-03,5.0944578486e+05,,1,,,,,,
424,2,0,1.1678321040e-08,5.9506163244e-03,5.0932539944e+05,,1,,,,,,
424,3,0,2.0178567458e-08,1.0279578541e-02,5.0925308235e+05,,1,,,,,,
425,0,0,2.0506597365e-08,1.0446623176e-02,5.0925029219e+05,,1,,,,,,
425,1,0,1.2934085586e-08,6.5872884280e-03,4.3538194540e+05,,1,,,,,,
425,2,0,2.4922818209e-10,1.2357885164e-04,5.0951134129e+05,,1,,,,,,
425,3,0,-1.2980101971e-08,-6.6160595313e-03,5.0939867074e+05,,1,,,,,,
426,0,0,-2.1889264715e-08,-1.1153932804e-02,5.0932283463e+05,,1,,,,,,
426,1,0,-2.3306604797e-08,-1.1875789034e-02,5.0931077305e+05,,1,,,,,,
426,2,0,-1.6827381551e-08,-8.5736180668e-03,4.1048892313e+05,,1,,,,,,
426,3,0,-4.5171439311e-09,-2.3006607704e-03,5.0952386658e+05,,1,,,,,,
427,0,0,9.6296512066e-09,4.9065034878e-03,5.0940339066e+05,,1,,,,,,
427,1,0,2.0648881580e-08,1.0519089023e-02,5.0930960679e+05,,1,,,,,,
427,2,0,2.4748347979e-08,1.2606856841e-02,5.0927472933e+05,,1,,,,,,
427,3,0,2.0760808662e-08,1.0574542105e-02,3.5381060301e+05,,1,,,,,,
428,0,0,9.9460973430e-09,5.0633544310e-03,5.0955782366e+05,,1,,,,,,
428,1,0,-4.2373194279e-09,-2.1629634762e-03,5.0943699969e+05,,1,,,,,,
428,2,0,-1.6793120760e-08,-8.5585451736e-03,5.0933011027e+05,,1,,,,,,
428,3,0,-2.3453079247e-08,-1.1950381443e-02,5.0927343949e+05,,1,,,,,,
429,0,0,-2.2372000485e-08,-1.1399378058e-02,2.8767328954e+05,,1,,,,,,
429,1,0,-1.4074943496e-08,-7.1708842114e-03,4.7643874383e+05,,1,,,,,,
429,2,0,-1.4293702812e-09,-7.2739157042e-04,5.0949631594e+05,,1,,,,,,
429,3,0,1.0744011193e-08,5.4741645557e-03,5.0939265714e+05,,1,,,,,,
430,0,0,1.7866423667e-08,9.1019701017e-03,5.0933203676e+05,,1,,,,,,
430,1,0,1.7548957434e-08,8.9401630878e-03,2.7029996008e+05,,1,,,,,,
430,2,0,9.8334810278e-09,5.0079928550e-03,4.4585899220e+05,,1,,,,,,
430,3,0,-2.8747946391e-09,-1.4675967603e-03,5.0950721818e+05,,1,,,,,,
431,0,0,-1.6059558541e-08,-8.1844772869e-03,5.0939492906e+05,,1,,,,,,
431,1,0,-2.4842244204e-08,-1.2657900434e-02,5.0932017048e+05,,1,,,,,,
431,2,0,-2.6183770437e-08,-1.3341141152e-02,5.0930875416e+05,,1,,,,,,
431,3,0,-1.9767943353e-08,-1.0071278583e-02,4.0904653346e+05,,1,,,,,,
432,0,0,-7.6552796252e-09,-3.8989821407e-03,5.0952608992e+05,,1,,,,,,
432,1,0,6.2610581663e-09,3.1908205306e-03,5.0940757452e+05,,1,,,,,,
432,2,0,1.7185090255e-08,8.7549692688e-03,5.0931459851e+05,,1,,,,,,
432,3,0,2.1487485217e-08,1.0946102533e-02,5.0927799374e+05,,1,,,,,,
433,0,0,1.8097026061e-08,9.2180905389e-03,3.4022566666e+05,,1,,,,,,
433,1,0,8.2789075005e-09,4.2146725431e-03,5.0957140342e+05,,1,,,,,,
433,2,0,-4.5951150940e-09,-2.3447768049e-03,5.0946172039e+05,,1,,,,,,
433,3,0,-1.5699395934e-08,-8.0013491461e-03,5.0936717013e+05,,1,,,,,,
434,0,0,-2.0975543077e-08,-1.0688661831e-02,5.0932226288e+05,,1,,,,,,
434,1,0,-1.8747357853e-08,-9.5530134068e-03,3.1377220630e+05,,1,,,,,,
434,2,0,-9.6354511761e-09,-4.9093664795e-03,5.0958734036e+05,,1,,,,,,
434,3,0,3.4609870384e-09,1.7636094058e-03,5.0947576703e+05,,1,,,,,,
435,0,0,1.5784009382e-08,8.0411274818e-03,5.0937084749e+05,,1,,,,,,
435,1,0,2.2905077852e-08,1.1668087588e-02,5.0931024656e+05,,1,,,,,,
435,2,0,2.2573059698e-08,1.1498863734e-02,2.7063101802e+05,,1,,,,,,
435,3,0,1.4836938698e-08,7.5561737411e-03,4.4665784684e+05,,1,,,,,,
436,0,0,2.0740773031e-09,1.0527766172e-03,5.0950645519e+05,,1,,,,,,
436,1,0,-1.1125187059e-08,-5.6714797915e-03,5.0939404430e+05,,1,,,,,,
436,2,0,-1.9874599157e-08,-1.0127948458e-02,5.0931957006e+05,,1,,,,,,
436,3,0,-2.1245191304e-08,-1.0825991447e-02,5.0930790656e+05,,1,,,,,,
437,0,0,-1.5030882360e-08,-7.6588282060e-03,4.0446107939e+05,,1,,,,,,
437,1,0,-3.3654626981e-09,-1.7143918339e-03,5.0953161781e+05,,1,,,,,,
437,2,0,9.8573709536e-09,5.0222151406e-03,5.0941900369e+05,,1,,,,,,
437,3,0,1.9927043454e-08,1.0151353543e-02,5.0933329240e+05,,1,,,,,,
438,0,0,2.3356858124e-08,1.1898176808e-02,5.0930410798e+05,,1,,,,,,
438,1,0,1.9233633744e-08,9.7967104279e-03,3.5689848477e+05,,1,,,,,,
438,2,0,8.9660988516e-09,4.5643519067e-03,5.0956132957e+05,,1,,,,,,
438,3,0,-3.9944515640e-09,-2.0390440707e-03,5.0945091669e+05,,1,,,,,,
439,0,0,-1.4848700801e-08,-7.5681396366e-03,5.0935850116e+05,,1,,,,,,
439,1,0,-1.9644664726e-08,-1.0010846528e-02,5.0931768276e+05,,1,,,,,,
439,2,0,-1.6853985467e-08,-8.5885163659e-03,3.2656963109e+05,,1,,,,,,
439,3,0,-7.2599793963e-09,-3.6992480766e-03,5.0957843901e+05,,1,,,,,,
440,0,0,6.1065846102e-09,3.1112247353e-03,5.0946457148e+05,,1,,,,,,
440,1,0,1.8425210027e-08,9.3863603234e-03,5.0935969659e+05,,1,,,,,,
440,2,0,2.5273100571e-08,1.2874112374e-02,5.0930142404e+05,,1,,,,,,
440,3,0,2.4458078266e-08,1.2458711480e-02,2.8162174979e+05,,1,,,,,,
441,0,0,1.6182833547e-08,8.2413137796e-03,4.6991145729e+05,,1,,,,,,
441,1,0,2.9944184884e-09,1.5212168829e-03,5.0949412441e+05,,1,,,,,,
441,2,0,-1.0534669307e-08,-5.3708728545e-03,5.0937891473e+05,,1,,,,,,
441,3,0,-1.9649231784e-08,-1.0013171469e-02,5.0930134050e+05,,1,,,,,,
442,0,0,-2.1486019179e-08,-1.0948609365e-02,5.0928571171e+05,,1,,,,,,
442,1,0,-1.5777748237e-08,-8.0393389452e-03,3.9294874714e+05,,1,,,,,,
442,2,0,-4.6045656807e-09,-2.3456613564e-03,5.0954012241e+05,,1,,,,,,
442,3,0,8.0297606650e-09,4.0912642604e-03,5.0943251343e+05,,1,,,,,,
443,0,0,1.7330063100e-08,8.8286742329e-03,5.0935334315e+05,,1,,,,,,
443,1,0,1.9846589024e-08,1.0110416990e-02,5.0933192697e+05,,1,,,,,,
443,2,0,1.4740996751e-08,7.5082934693e-03,3.7925224186e+05,,1,,,,,,
443,3,0,3.5335933175e-09,1.7971196337e-03,5.0954494784e+05,,1,,,,,,
444,0,0,-1.0227193390e-08,-5.2137143248e-03,5.0942772957e+05,,1,,,,,,
444,1,0,-2.1681050150e-08,-1.1047941265e-02,5.0933022210e+05,,1,,,,,,
444,2,0,-2.6796766300e-08,-1.3653349019e-02,5.0928668917e+05,,1,,,,,,
444,3,0,-2.3986724646e-08,-1.2221150634e-02,3.2701084590e+05,,1,,,,,,
445,0,0,-1.4035137774e-08,-7.1496705239e-03,5.0957522571e+05,,1,,,,,,
445,1,0,-1.1805416342e-11,-4.6513316339e-06,5.0945576608e+05,,1,,,,,,
445,2,0,1.3182109317e-08,6.7161873119e-03,5.0934344621e+05,,1,,,,,,
445,3,0,2.1010842427e-08,1.0703334203e-02,5.0927683416e+05,,1,,,,,,
446,0,0,2.1173510068e-08,1.0786174543e-02,5.0927545034e+05,,1,,,,,,
446,1,0,1.3971870128e-08,7.1158430312e-03,4.2694395849e+05,,1,,,,,,
446,2,0,2.0069993844e-09,1.0189334101e-03,5.0952063469e+05,,1,,,,,,
446,3,0,-1.0487348126e-08,-5.3464313113e-03,5.0941421601e+05,,1,,,,,,
447,0,0,-1.8967268690e-08,-9.6658231309e-03,5.0934202637e+05,,1,,,,,,
447,1,0,-2.0473206483e-08,-1.0432831843e-02,5.0932920942e+05,,1,,,,,,
447,2,0,-1.4647897047e-08,-7.4639147379e-03,3.9561078941e+05,,1,,,,,,
447,3,0,-3.4056651182e-09,-1.7350657197e-03,5.0953853769e+05,,1,,,,,,
448,0,0,9.5504060019e-09,4.8657424845e-03,5.0942819075e+05,,1,,,,,,
448,1,0,1.9574448622e-08,9.9717360515e-03,5.0934286354e+05,,1,,,,,,
448,2,0,2.3115908520e-08,1.1775454217e-02,5.0931272765e+05,,1,,,,,,
448,3,0,1.9098268485e-08,9.7277986914e-03,3.5449613922e+05,,1,,,,,,
449,0,0,8.7096308326e-09,4.4337218035e-03,5.0956119717e+05,,1,,,,,,
449,1,0,-4.8172011080e-09,-2.4581587519e-03,5.0944596159e+05,,1,,,,,,
449,2,0,-1.6780443034e-08,-8.5520492316e-03,5.0934410935e+05,,1,,,,,,
449,3,0,-2.3099802067e-08,-1.1770523469e-02,5.0929033168e+05,,1,,,,,,
450,0,0,-2.1964167939e-08,-1.1191714622e-02,2.8891449305e+05,,1,,,,,,
450,1,0,-1.3814032401e-08,-7.0380961377e-03,4.7433692377e+05,,1,,,,,,
450,2,0,-1.3127309305e-09,-6.6809832745e-04,5.0949833206e+05,,1,,,,,,
450,3,0,1.0952139566e-08,5.5800862484e-03,5.0939389352e+05,,1,,,,,,
451,0,0,1.8498901690e-08,9.4240301179e-03,5.0932966179e+05,,1,,,,,,
451,1,0,1.8863326312e-08,9.6096371137e-03,5.0932656070e+05,,1,,,,,,
451,2,0,1.2114970976e-08,6.1703095769e-03,4.1663108065e+05,,1,,,,,,
451,3,0,4.8208788315e-10,2.4250646663e-04,5.0952732459e+05,,1,,,,,,
452,0,0,-1.2272384053e-08,-6.2554548797e-03,5.0941868639e+05,,1,,,,,,
452,1,0,-2.1773062675e-08,-1.1094788411e-02,5.0933780661e+05,,1,,,,,,
452,2,0,-2.4883384081e-08,-1.2678910949e-02,5.0931133638e+05,,1,,,,,,
452,3,0,-2.0882442232e-08,-1.0639765622e-02,3.5410567615e+05,,1,,,,,,
453,0,0,-1.1162346254e-08,-5.6863491012e-03,5.0956705028e+05,,1,,,,,,
453,1,0,1.0681887261e-09,5.4521622147e-04,5.0946286317e+05,,1,,,,,,
453,2,0,1.1406664228e-08,5.8117309711e-03,5.0937484202e+05,,1,,,,,,
453,3,0,1.6254982561e-08,8.2811842744e-03,5.0933357895e+05,,1,,,,,,
454,0,0,1.4234502618e-08,7.2513960129e-03,3.0905280715e+05,,1,,,,,,
454,1,0,6.0307569469e-09,3.0705218932e-03,4.9487316707e+05,,1,,,,,,
454,2,0,-5.6933688402e-09,-2.9034114196e-03,5.0949693365e+05,,1,,,,,,
454,3,0,-1.6686092961e-08,-8.5035626778e-03,5.0940331328e+05,,1,,,,,,
455,0,0,-2.3047625655e-08,-1.1743905169e-02,5.0934915763e+05,,1,,,,,,
455,1,0,-2.2855831277e-08,-1.1646150806e-02,2.6743966291e+05,,1,,,,,,
455,2,0,-1.6219550611e-08,-8.2639505289e-03,4.1842529859e+05,,1,,,,,,
455,3,0,-5.2083799244e-09,-2.6529326518e-03,5.0953196181e+05,,1,,,,,,
456,0,0,6.2178329490e-09,3.1684486735e-03,5.0943464387e+05,,1,,,,,,
456,1,0,1.3799675901e-08,7.0305799046e-03,5.0937009852e+05,,1,,,,,,
456,2,0,1.5021569245e-08,7.6529553279e-03,5.0935969859e+05,,1,,,,,,
456,3,0,9.7285184639e-09,4.9552958179e-03,3.8351860700e+05,,1,,,,,,
457,0,0,-2.3315720654e-10,-1.2110667070e-04,5.0955396465e+05,,1,,,,,,
457,1,0,-1.1381864843e-08,-5.8013734580e-03,5.0945898513e+05,,1,,,,,,
457,2,0,-1.9535327860e-08,-9.9548684985e-03,5.0938955563e+05,,1,,,,,,
457,3,0,-2.1724507954e-08,-1.1069969433e-02,5.0937091870e+05,,1,,,,,,
458,0,0,-1.7294923479e-08,-8.8123677816e-03,3.6385799500e+05,,1,,,,,,
458,1,0,-7.5936657664e-09,-3.8685872709e-03,5.0956355811e+05,,1,,,,,,
458,2,0,4.3358494003e-09,2.2095784937e-03,5.0946193639e+05,,1,,,,,,
458,3,0,1.4340183528e-08,7.3058836852e-03,5.0937675971e+05,,1,,,,,,
459,0,0,1.9017477323e-08,9.6882397891e-03,5.0933695153e+05,,1,,,,,,
459,1,0,1.7092174733e-08,8.7069602424e-03,3.0688667785e+05,,1,,,,,,
459,2,0,9.2725738848e-09,4.7218379652e-03,4.8480925342e+05,,1,,,,,,
459,3,0,-1.8719464794e-09,-9.5683780062e-04,5.0950595618e+05,,1,,,,,,
460,0,0,-1.2276296708e-08,-6.2573711746e-03,5.0941734164e+05,,1,,,,,,
460,1,0,-1.8221978939e-08,-9.2859912969e-03,5.0936672197e+05,,1,,,,,,
460,2,0,-1.7910327930e-08,-9.1271481929e-03,2.7016669143e+05,,1,,,,,,
460,3,0,-1.1509461108e-08,-5.8649274060e-03,4.1579529216e+05,,1,,,,,,
461,0,0,-1.0736334414e-09,-5.4705281205e-04,5.0953784900e+05,,1,,,,,,
461,1,0,9.5538840960e-09,4.8675146793e-03,5.0944732944e+05,,1,,,,,,
461,2,0,1.6304615021e-08,8.3063974507e-03,5.0938985455e+05,,1,,,,,,
461,3,0,1.6816289999e-08,8.5670328742e-03,5.0938549898e+05,,1,,,,,,
462,0,0,1.1053089319e-08,5.6297684483e-03,3.9421616391e+05,,1,,,,,,
462,1,0,8.7696572523e-10,4.4413664453e-04,5.0954813098e+05,,1,,,,,,
462,2,0,-1.0442065236e-08,-5.3228329640e-03,5.0945170411e+05,,1,,,,,,
462,3,0,-1.8968335859e-08,-9.6661633885e-03,5.0937910377e+05,,1,,,,,,
463,0,0,-2.1844254152e-08,-1.1131027758e-02,5.0935462239e+05,,1,,,,,,
463,1,0,-1.8402798457e-08,-9.3770251768e-03,3.4137649945e+05,,1,,,,,,
463,2,0,-9.8603190388e-09,-5.0236421536e-03,5.0958185307e+05,,1,,,,,,
463,3,0,9.2600640267e-10,4.7231985520e-04,5.0948995771e+05,,1,,,,,,
464,0,0,9.9809355496e-09,5.0852897081e-03,5.0941285035e+05,,1,,,,,,
464,1,0,1.4045918304e-08,7.1559312499e-03,5.0937824596e+05,,1,,,,,,
464,2,0,1.1891869829e-08,6.0580677084e-03,3.1209253987e+05,,1,,,,,,
464,3,0,4.1686300494e-09,2.1220664848e-03,4.8782478920e+05,,1,,,,,,
465,0,0,-6.6902809697e-09,-3.4110783886e-03,5.0950725876e+05,,1,,,,,,
465,1,0,-1.6768317940e-08,-8.5453984141e-03,5.0942142078e+05,,1,,,,,,
465,2,0,-2.2392274777e-08,-1.1410169344e-02,5.0937353794e+05,,1,,,,,,
465,3,0,-2.1708979840e-08,-1.1061906910e-02,2.7862262143e+05,,1,,,,,,
466,0,0,-1.4833578058e-08,-7.5578749578e-03,4.3504664673e+05,,1,,,,,,
466,1,0,-3.7260657047e-09,-1.8978401572e-03,5.0952491703e+05,,1,,,,,,
466,2,0,7.9730571278e-09,4.0624827736e-03,5.0942527956e+05,,1,,,,,,
466,3,0,1.6273968724e-08,8.2907950601e-03,5.0935461783e+05,,1,,,,,,
467,0,0,1.8621736074e-08,9.4865888203e-03,5.0933463757e+05,,1,,,,,,
467,1,0,1.4595374246e-08,7.4344882469e-03,3.5469576815e+05,,1,,,,,,
467,2,0,5.6438715414e-09,2.8727229669e-03,5.0957336888e+05,,1,,,,,,
467,3,0,-5.1767170454e-09,-2.6406003553e-03,5.0948117425e+05,,1,,,,,,
468,0,0,-1.3948032594e-08,-7.1090163798e-03,5.0940647558e+05,,1,,,,,,
468,1,0,-1.7696087983e-08,-9.0182003311e-03,5.0937456593e+05,,1,,,,,,
468,2,0,-1.5482951969e-08,-7.8902219536e-03,3.1342952645e+05,,1,,,,,,
468,3,0,-8.1522485896e-09,-4.1542604486e-03,4.8020547235e+05,,1,,,,,,
469,0,0,1.8596151654e-09,9.4733963438e-04,5.0951734121e+05,,1,,,,,,
469,1,0,1.0910233943e-08,5.5583705478e-03,5.0944025931e+05,,1,,,,,,
469,2,0,1.5812425020e-08,8.0555946332e-03,5.0939852269e+05,,1,,,,,,
469,3,0,1.5186687064e-08,7.7366677392e-03,2.7731507780e+05,,1,,,,,,
470,0,0,9.4039053735e-09,4.7894561590e-03,4.0890074322e+05,,1,,,,,,
470,1,0,4.3219219015e-10,2.1758103291e-04,5.0955289409e+05,,1,,,,,,
470,2,0,-8.3222189549e-09,-4.2428744463e-03,5.0947830789e+05,,1,,,,,,
470,3,0,-1.3431887303e-08,-6.8459862394e-03,5.0943478897e+05,,1,,,,,,
471,0,0,-1.3075175363e-08,-6.6641764334e-03,2.7119173357e+05,,1,,,,,,
471,1,0,-7.2981340770e-09,-3.7198765604e-03,4.0262459695e+05,,1,,,,,,
471,2,0,2.2031843560e-09,1.1218799036e-03,5.0955074556e+05,,1,,,,,,
471,3,0,1.2180715972e-08,6.2054508472e-03,5.0946575687e+05,,1,,,,,,
472,0,0,1.8968151313e-08,9.6631596730e-03,5.0940796498e+05,,1,,,,,,
472,1,0,2.0241466805e-08,1.0311776812e-02,5.0939712541e+05,,1,,,,,,
472,2,0,1.5733271724e-08,8.0141117063e-03,3.6565801287e+05,,1,,,,,,
472,3,0,6.8489284380e-09,3.4866066322e-03,5.0956983647e+05,,1,,,,,,
473,0,0,-3.6777034135e-09,-1.8769145338e-03,5.0948014887e+05,,1,,,,,,
473,1,0,-1.2295643100e-08,-6.2671921910e-03,5.0940675759e+05,,1,,,,,,
473,2,0,-1.6211083393e-08,-8.2616368954e-03,5.0937342344e+05,,1,,,,,,
473,3,0,-1.4520093827e-08,-7.3997792021e-03,3.0154973659e+05,,1,,,,,,
474,0,0,-7.9997907643e-09,-4.0767702722e-03,4.4989127379e+05,,1,,,,,,
474,1,0,1.1051668845e-09,5.6285441951e-04,5.0953641922e+05,,1,,,,,,
474,2,0,9.3800031052e-09,4.7788382392e-03,5.0946593544e+05,,1,,,,,,
474,3,0,1.3726099701e-08,6.9929086449e-03,5.0942892740e+05,,1,,,,,,
475,0,0,1.2731737178e-08,6.4861023457e-03,2.8570354227e+05,,1,,,,,,
475,1,0,6.6849888472e-09,3.4043861436e-03,4.2329521872e+05,,1,,,,,,
475,2,0,-2.5922847513e-09,-1.3231344681e-03,5.0954489895e+05,,1,,,,,,
475,3,0,-1.1838044469e-08,-6.0338400635e-03,5.0946613066e+05,,1,,,,,,
476,0,0,-1.7656641116e-08,-8.9980225484e-03,5.0941657786e+05,,1,,,,,,
476,1,0,-1.8144891138e-08,-9.2467394116e-03,5.0941242042e+05,,1,,,,,,
476,2,0,-1.3327727106e-08,-6.7916104923e-03,3.7267495049e+05,,1,,,,,,
476,3,0,-4.7681328425e-09,-2.4296101234e-03,5.0956998472e+05,,1,,,,,,
477,0,0,4.7583772300e-09,2.4243733447e-03,5.0948882599e+05,,1,,,,,,
477,1,0,1.1938134356e-08,6.0821010064e-03,5.0942768464e+05,,1,,,,,,
477,2,0,1.4459353326e-08,7.3664282409e-03,5.0940621951e+05,,1,,,,,,
477,3,0,1.1841597607e-08,6.0322303135e-03,3.2264451768e+05,,1,,,,,,
478,0,0,5.1687289764e-09,2.6315270063e-03,4.7447776905e+05,,1,,,,,,
478,1,0,-3.1043398153e-09,-1.5841424252e-03,5.0953428809e+05,,1,,,,,,
478,2,0,-9.7249149631e-09,-4.9573229639e-03,5.0947788478e+05,,1,,,,,,
478,3,0,-1.2151579753e-08,-6.1936108551e-03,5.0945721560e+05,,1,,,,,,
479,0,0,-9.6000427496e-09,-4.8931620301e-03,3.2112741791e+05,,1,,,,,,
479,1,0,-2.8573508993e-09,-1.4568726929e-03,4.7452232737e+05,,1,,,,,,
479,2,0,5.9414836628e-09,3.0266882476e-03,5.0952980481e+05,,1,,,,,,
479,3,0,1.3600064757e-08,6.9286617977e-03,5.0946457319e+05,,1,,,,,,
480,0,0,1.7278182014e-08,8.8024432326e-03,5.0943325361e+05,,1,,,,,,
480,1,0,1.5775857853e-08,8.0367426174e-03,2.9726182072e+05,,1,,,,,,
480,2,0,9.5080619049e-09,4.8424040749e-03,4.3987863050e+05,,1,,,,,,
480,3,0,3.3061957038e-10,1.6581058416e-04,5.0953954085e+05,,1,,,,,,
481,0,0,-8.5876434269e-09,-4.3779991413e-03,5.0946356606e+05,,1,,,,,,
481,1,0,-1.4052424922e-08,-7.1619306855e-03,5.0941702777e+05,,1,,,,,,
481,2,0,-1.4354723763e-08,-7.3159235289e-03,5.0941445375e+05,,1,,,,,,
481,3,0,-9.6424943514e-09,-4.9142736890e-03,3.7028664355e+05,,1,,,,,,
482,0,0,-1.5448132147e-09,-7.8764190185e-04,5.0957481599e+05,,1,,,,,,
482,1,0,7.1642057202e-09,3.6498854082e-03,5.0950061881e+05,,1,,,,,,
482,2,0,1.3279151103e-08,6.7652481165e-03,5.0944854080e+05,,1,,,,,,
482,3,0,1.4652793083e-08,7.4650279477e-03,5.0943684429e+05,,1,,,,,,
483,0,0,1.0991700961e-08,5.5990870936e-03,3.4638520230e+05,,1,,,,,,
483,1,0,3.4870259290e-09,1.7745658791e-03,5.0958881221e+05,,1,,,,,,
483,2,0,-5.4656864839e-09,-2.7872512973e-03,5.0951252144e+05,,1,,,,,,
483,3,0,-1.2705698645e-08,-6.4758516876e-03,5.0945084975e+05,,1,,,,,,
484,0,0,-1.5772338277e-08,-8.0380863945e-03,5.0942473412e+05,,1,,,,,,
484,1,0,-1.3919074951e-08,-7.0935229028e-03,3.0524182560e+05,,1,,,,,,
484,2,0,-7.8835717137e-09,-4.0175832094e-03,4.4255414978e+05,,1,,,,,,
484,3,0,3.1818617121e-10,1.6185291071e-04,5.0954686204e+05,,1,,,,,,
485,0,0,7.6280412058e-09,3.8862943120e-03,5.0948459258e+05,,1,,,,,,
485,1,0,1.1264864333e-08,5.7391149541e-03,5.0945362032e+05,,1,,,,,,
485,2,0,1.0011461156e-08,5.1002823512e-03,2.9159854084e+05,,1,,,,,,
485,3,0,4.2209673428e-09,2.1491725792e-03,4.2336042500e+05,,1,,,,,,
486,0,0,-4.3769455422e-09,-2.2321844213e-03,5.0955066283e+05,,1,,,,,,
486,1,0,-1.2770215347e-08,-6.5086289366e-03,5.0947915261e+05,,1,,,,,,
486,2,0,-1.7875185844e-08,-9.1093519904e-03,5.0943567277e+05,,1,,,,,,
486,3,0,-1.8040325563e-08,-9.1934784449e-03,5.0943426643e+05,,1,,,,,,
487,0,0,-1.3418200982e-08,-6.8377498807e-03,3.6823758954e+05,,1,,,,,,
487,1,0,-5.5708242523e-09,-2.8386599582e-03,5.0957771586e+05,,1,,,,,,
487,2,0,2.8325095356e-09,1.4431474496e-03,5.0950612067e+05,,1,,,,,,
487,3,0,8.6635628642e-09,4.4139170772e-03,5.0945645811e+05,,1,,,,,,
488,0,0,9.8132906138e-09,4.9996379707e-03,5.0944666764e+05,,1,,,,,,
488,1,0,6.0210932873e-09,3.0668789709e-03,3.4903356981e+05,,1,,,,,,
488,2,0,-1.4868947734e-09,-7.5932369304e-04,5.0958804030e+05,,1,,,,,,
488,3,0,-1.0273395334e-08,-5.2364488933e-03,5.0951345646e+05,,1,,,,,,
489,0,0,-1.7119173521e-08,-8.7242163439e-03,5.0945536834e+05,,1,,,,,,
489,1,0,-1.9496863438e-08,-9.9354985660e-03,5.0943519756e+05,,1,,,,,,
489,2,0,-1.6610037800e-08,-8.4641665450e-03,3.2875726536e+05,,1,,,,,,
489,3,0,-9.1965330764e-09,-4.6860536498e-03,4.9628569749e+05,,1,,,,,,
490,0,0,6.3297333894e-10,3.2256750279e-04,5.0951244994e+05,,1,,,,,,
490,1,0,9.6912387588e-09,4.9374479509e-03,5.0943530486e+05,,1,,,,,,
490,2,0,1.5078012049e-08,7.6814837883e-03,5.0938944427e+05,,1,,,,,,
490,3,0,1.5367452582e-08,7.8289182755e-03,5.0938698045e+05,,1,,,,,,
491,0,0,1.0832359184e-08,5.5175446050e-03,3.6627315146e+05,,1,,,,,,
491,1,0,3.1320440691e-09,1.5933876956e-03,5.0957969495e+05,,1,,,,,,
491,2,0,-5.0892946173e-09,-2.5957099427e-03,5.0950963864e+05,,1,,,,,,
491,3,0,-1.0910488062e-08,-5.5614776724e-03,5.0946005155e+05,,1,,,,,,
492,0,0,-1.2457380658e-08,-6.3495345148e-03,5.0944687690e+05,,1,,,,,,
492,1,0,-9.5239493150e-09,-4.8544495087e-03,3.2981550217e+05,,1,,,,,,
