time_s,acc_m_s2
1.876999999999959812e+01,-1.503143017269246984e-01
1.877499999999960067e+01,-1.282156983692470109e-02
1.877999999999959968e+01,2.463750314307530317e-02
1.878499999999959869e+01,5.752380053075301612e-03
1.878999999999960124e+01,-2.478835719692469922e-02
1.879499999999960025e+01,-4.265054253692469877e-02
1.879999999999959925e+01,-3.768301359692469849e-02
1.880499999999959826e+01,-1.151569206692470114e-02
1.880999999999959726e+01,2.888980460307530307e-02
1.881499999999959982e+01,8.262157805307530911e-02
1.881999999999959883e+01,1.517073454730752946e-01
1.882499999999959783e+01,2.275534585730753234e-01
1.882999999999960039e+01,2.918184742730753345e-01
1.883499999999959940e+01,3.294146125730753605e-01
1.883999999999959840e+01,3.310527844730753455e-01
1.884499999999959741e+01,2.888578162730753296e-01
1.884999999999959641e+01,2.074386421730753105e-01
1.885499999999959897e+01,1.094023090730753128e-01
1.885999999999959797e+01,1.833256709307529847e-02
1.886499999999959698e+01,-5.505457140692469886e-02
1.886999999999959954e+01,-1.057446268269247036e-01
1.887499999999959854e+01,-1.222844830269246980e-01
1.887999999999959755e+01,-9.540704502692469446e-02
1.888499999999959655e+01,-3.455476155692469714e-02
1.888999999999959556e+01,3.394692827307530664e-02
1.889499999999959812e+01,8.276940494307531704e-02
1.889999999999959712e+01,9.888020117307531887e-02
1.890499999999959613e+01,8.733500837307531239e-02
1.890999999999959869e+01,6.088474682307530583e-02
1.891499999999959769e+01,2.407895117307530183e-02
1.891999999999959670e+01,-2.461182624692470275e-02
1.892499999999959570e+01,-7.619533722692470312e-02
1.892999999999959471e+01,-1.134002527269247079e-01
1.893499999999959726e+01,-1.288707208269247173e-01
1.893999999999959627e+01,-1.299312799269247143e-01
1.894499999999959527e+01,-1.272155776269247029e-01
1.894999999999959783e+01,-1.278386107269247063e-01
1.895499999999959684e+01,-1.339110007269247171e-01
1.895999999999959584e+01,-1.401884197269246957e-01
1.896499999999959485e+01,-1.399179580269246936e-01
1.896999999999959385e+01,-1.335030028269247049e-01
1.897499999999959641e+01,-1.261131298269246859e-01
1.897999999999959542e+01,-1.215726694269247121e-01
1.898499999999959442e+01,-1.239974071269247108e-01
1.898999999999959698e+01,-1.358042326269247035e-01
1.899499999999959599e+01,-1.512003409269246923e-01
1.899999999999959499e+01,-1.624231771269247226e-01
1.900499999999959400e+01,-1.708866565269247240e-01
1.900999999999959300e+01,-1.871111212269246926e-01
1.901499999999959556e+01,-2.215824802269246996e-01
1.901999999999959456e+01,-2.696240122269247252e-01
1.902499999999959357e+01,-3.047951185269247021e-01
1.902999999999959613e+01,-3.000776857269247255e-01
1.903499999999959513e+01,-2.603060818269247179e-01
1.903999999999959414e+01,-2.210436169269247297e-01
1.904499999999959314e+01,-2.097687877269246992e-01
1.904999999999959215e+01,-2.183366455269246942e-01
1.905499999999959471e+01,-2.180272381269247051e-01
1.905999999999959371e+01,-1.918034404269247095e-01
1.906499999999959272e+01,-1.447151461269247097e-01
1.906999999999959527e+01,-9.134441991692469898e-02
1.907499999999959428e+01,-4.092725907692469633e-02
1.907999999999959329e+01,5.696293340075301095e-03
1.908499999999959229e+01,4.844991455307530448e-02
1.908999999999959130e+01,8.263155482307531219e-02
1.909499999999959385e+01,1.043431939730753016e-01
1.909999999999959286e+01,1.205017354730752999e-01
1.910499999999959186e+01,1.490154814730753063e-01
1.910999999999959442e+01,2.014493428730753100e-01
1.911499999999959343e+01,2.710921024730753026e-01
1.911999999999959243e+01,3.431148661730753502e-01
1.912499999999959144e+01,4.065533893730753356e-01
1.912999999999959044e+01,4.483034740730753032e-01
1.913499999999959300e+01,4.417513750730753253e-01
1.913999999999959201e+01,3.600586000730752745e-01
1.914499999999959101e+01,2.119410397730752960e-01
1.914999999999959357e+01,4.960553255307530857e-02
1.915499999999959257e+01,-6.953275800692471087e-02
1.915999999999959158e+01,-1.242662992269247119e-01
1.916499999999959059e+01,-1.339921294269247054e-01
1.916999999999958959e+01,-1.314753739269247101e-01
1.917499999999959215e+01,-1.374712459269246956e-01
1.917999999999959115e+01,-1.543402276269247031e-01
1.918499999999959016e+01,-1.708233820269247083e-01
1.918999999999959272e+01,-1.688679547269247017e-01
1.919499999999959172e+01,-1.329756172269246917e-01
1.919999999999959073e+01,-6.463154466692469513e-02
1.920499999999958973e+01,1.439096795307530027e-02
1.920999999999958874e+01,8.089283042307530980e-02
1.921499999999959130e+01,1.264606237730753202e-01
1.921999999999959030e+01,1.518026986730753036e-01
1.922499999999958931e+01,1.567630270730753228e-01
1.922999999999959186e+01,1.428593140730753108e-01
1.923499999999959087e+01,1.185533713730752975e-01
1.923999999999958987e+01,9.862023617307530410e-02
1.924499999999958888e+01,1.004901202730753146e-01
1.924999999999958789e+01,1.300144924730753104e-01
1.925499999999959044e+01,1.671832090730753229e-01
1.925999999999958945e+01,1.747763452730753120e-01
1.926499999999958845e+01,1.242789778730753053e-01
1.926999999999959101e+01,1.633104260307530198e-02
1.927499999999959002e+01,-1.229660818269247002e-01
1.927999999999958902e+01,-2.597755570269246750e-01
1.928499999999958803e+01,-3.678838171269247503e-01
1.928999999999958703e+01,-4.420988215269247568e-01
1.929499999999958959e+01,-5.024509225269248036e-01
1.929999999999958860e+01,-5.760952792269247169e-01
1.930499999999958760e+01,-6.729672634269248110e-01
1.930999999999959016e+01,-7.827293914269247699e-01
1.931499999999958916e+01,-8.874197494269246977e-01
1.931999999999958817e+01,-9.691481347269248481e-01
1.932499999999958717e+01,-1.007933146926924817e+00
1.932999999999958618e+01,-9.807407098269247392e-01
1.933499999999958874e+01,-8.719185760269247965e-01
1.933999999999958774e+01,-6.914512654269246994e-01
1.934499999999958675e+01,-4.770435130269247148e-01
1.934999999999958931e+01,-2.706255151269247317e-01
1.935499999999958831e+01,-9.446894415692470848e-02
1.935999999999958732e+01,5.898937634307530736e-02
1.936499999999958632e+01,2.145003706730753135e-01
1.936999999999958533e+01,3.854079343730753004e-01
1.937499999999958789e+01,5.580847315730752545e-01
1.937999999999958689e+01,7.016606542730753349e-01
1.938499999999958590e+01,7.894573093730753444e-01
1.938999999999958845e+01,8.154336988730752633e-01
1.939499999999958746e+01,7.974179281730753299e-01
1.939999999999958646e+01,7.658054974730753584e-01
1.940499999999958547e+01,7.429514347730753476e-01
1.940999999999958447e+01,7.301879380730753599e-01
1.941499999999958703e+01,7.158242341730753910e-01
1.941999999999958604e+01,6.878760346730753428e-01
1.942499999999958504e+01,6.356032534730753358e-01
1.942999999999958760e+01,5.504557888730753357e-01
1.943499999999958661e+01,4.374623449730752900e-01
1.943999999999958561e+01,3.210208822730752920e-01
1.944499999999958462e+01,2.275179463730752916e-01
1.944999999999958362e+01,1.557552457730752848e-01
1.945499999999958618e+01,7.615352132307530442e-02
1.945999999999958519e+01,-3.413133252692469866e-02
1.946499999999958419e+01,-1.705908850269247101e-01
1.946999999999958675e+01,-3.151638961269247474e-01
1.947499999999958575e+01,-4.498878634269246612e-01
1.947999999999958476e+01,-5.499556513269246993e-01
1.948499999999958376e+01,-5.830945180269248018e-01
1.948999999999958277e+01,-5.298565309269247514e-01
1.949499999999958533e+01,-4.019006788269247066e-01
1.949999999999958433e+01,-2.383908361269246878e-01
1.950499999999958334e+01,-8.524601379692470227e-02
1.950999999999958590e+01,2.727330299307530181e-02
1.951499999999958490e+01,9.309975677307531783e-02
1.951999999999958391e+01,1.272266866730752954e-01
1.952499999999958291e+01,1.587732922730753227e-01
1.952999999999958192e+01,2.148587299730752853e-01
1.953499999999958447e+01,2.987394292730752854e-01
