strain,stress
4.7782438417871386e-09,2.0912754593366376
4.372022682899539e-09,1.913486219445692
5.689460744995762e-09,2.4900842290247485
5.780490649915367e-09,2.529924934632799
4.126678548080556e-09,1.8061074030378597
3.0235789396546457e-09,1.3233180735920542
3.69044849242781e-09,1.6151842856294274
4.769987114688884e-09,2.0876617695948094
3.914461421856693e-09,1.7132271560647536
2.2261516763511705e-09,0.9743111744948308
2.1102491634746113e-09,0.9235845709811137
2.926676769786738e-09,1.2809072765479608
3.4838311839219973e-09,1.5247548891692453
4.4643818256028434e-09,1.9539086874017335
6.604032567561485e-09,2.8903613332625113
8.00936311382096e-09,3.5054269056694194
6.586763988161303e-09,2.882803461058212
4.114737883651118e-09,1.800881378725103
3.857044828414136e-09,1.688097858188608
6.117835626292089e-09,2.6775694027232495
8.01030093203894e-09,3.5058373569334242
7.790531200477332e-09,3.409651590459879
8.021450626197678e-09,3.510717200354005
9.815893624924397e-09,4.296084111434892
9.39311163550223e-09,4.111046757042067
6.042259518158674e-09,2.644492300447852
3.859798116270934e-09,1.6893028790117517
4.805378071001187e-09,2.1031511922507056
7.43094759962047e-09,3.252274029801401
9.53432397954274e-09,4.172850616247558
1.0054585916508556e-08,4.400551641400059
9.02467490840848e-09,3.9497944829427003
6.715278146187353e-09,2.939049754415369
4.819764762160188e-09,2.109447759600149
5.125533379407781e-09,2.243272324996549
6.40772314659364e-09,2.804443349982468
7.288654808353438e-09,3.1899972954466387
7.353671948482383e-09,3.2184530951274395
5.690509812728428e-09,2.490543370432586
2.718091788844668e-09,1.1896166965202986
3.264828147383321e-10,0.14289046791342877
6.537424753029323e-10,0.28612093492819163
3.949510788664114e-09,1.7285670765662227
7.3697262012026945e-09,3.225479497681106
8.159382717075051e-09,3.571085403873513
6.633598121264396e-09,2.903301174540572
5.067460270610297e-09,2.217855692589999
3.39740102740348e-09,1.4869273376129402
8.778040704313914e-10,0.3841851046915986
2.310268197670161e-10,0.10111261263021833
2.762534315847446e-09,1.2090676850318127
4.789870377825329e-09,2.0963640002941175
4.588705008300756e-09,2.0083207328333716
4.846107044634085e-09,2.120976884254442
5.4331692280840465e-09,2.377914114333999
3.5090888481942324e-09,1.5358093131797483
7.914131997488233e-10,0.3463747472148217
1.4185613567624734e-09,0.6208562499504189
6.136639383060923e-09,2.68579917005536
1.0392867120476826e-08,4.548605864591211
1.0090120434242556e-08,4.416103896026874
7.277600366006969e-09,3.1851591405174884
6.80282063589635e-09,2.9773641365271843
8.987690457798272e-09,3.9336076418146324
9.585911680149787e-09,4.195428805192134
8.611688097057222e-09,3.769044146165088
9.539587056585009e-09,4.17515408677429
1.1843355116006831e-08,5.183435322767159
1.1036420463086854e-08,4.8302673613119484
6.1285417250633775e-09,2.682255099470207
2.8922156049358066e-09,1.2658247921166192
4.839165714619177e-09,2.1179388992549355
7.750223899595474e-09,3.3920104503344723
7.77353017496347e-09,3.4022108175278305
7.053665710076642e-09,3.0871505277408473
6.727086741784586e-09,2.9442179766743
4.310738455006268e-09,1.8866641889924167
1.226934448513482e-09,0.5369876438602398
1.3284970161532334e-09,0.5814381391310693
4.298080401611587e-09,1.881124187832206
6.260111774031613e-09,2.7398388527698456
4.948069790558531e-09,2.16560252400384
2.9282465515418728e-09,1.2815943168434594
3.141318028352723e-09,1.374848484126075
4.231529587786104e-09,1.8519971511299396
4.756987687424223e-09,2.081972360656263
4.966094456449001e-09,2.173491309651368
4.317968128257921e-09,1.8898283720585844
2.9880221098002217e-09,1.307756053705988
2.215367830146969e-09,0.9695914503302993
2.750882849170822e-09,1.2039682327784536
4.641256532094412e-09,2.0313207545357623
6.551234252815183e-09,2.8672532995205633
6.224364271784591e-09,2.7241933820368542
3.444901832097376e-09,1.5077168306660895
2.001701941647541e-09,0.876077129188185
3.928521179098718e-09,1.7193806355141161
5.8527943357285935e-09,2.561569808516889
5.667661694958716e-09,2.4805435232992172
4.403364268881062e-09,1.9272033698863305
3.266347916179116e-09,1.4295698304517481
2.8756496989462315e-09,1.2585744562600214
3.6371542430201475e-09,1.5918591980867363
6.096259429677361e-09,2.6681262323911707
8.738328164574917e-09,3.8244702135943793
8.177024893920122e-09,3.578806787023263
5.557667371634458e-09,2.432402734203714
5.332853907623121e-09,2.334009496900963
6.787329672124605e-09,2.9705842664640416
5.534355840042404e-09,2.422200066539148
2.270574660513932e-09,0.993753609767313
2.2518158435621436e-09,0.9855435110707196
5.152016103039334e-09,2.254862915987893
5.1844033762347104e-09,2.269037728297804
1.5464257857681163e-09,0.676818178925894
-8.843292604136229e-10,-0.3870409592961736
5.222485787370098e-10,0.22857051095526743
4.832815035471554e-09,2.1151594221308514
8.083177029536187e-09,3.537732756020301
7.401722282502996e-09,3.239483098550758
5.397883314635065e-09,2.3624706653808936
4.55613310965258e-09,1.9940651162172356
4.258659813001281e-09,1.8638711316293428
2.7215560862770516e-09,1.1911329021481547
-3.155923579747591e-10,-0.13812408391865372
-1.7643268387279973e-09,-0.7721860880797675
1.177108248649397e-09,0.5151804041173659
6.0248750340657296e-09,2.6368837006859773
8.623250906768656e-09,3.774104796268172
8.713868625998365e-09,3.813765102163166
8.280890942941377e-09,3.6242654380608728
8.265453425785722e-09,3.6175089597710084
8.065783335726782e-09,3.530120125477525
6.83770404968339e-09,2.99263142501354
6.1012337409917405e-09,2.67030331994118
7.940957258956115e-09,3.475487980346536
1.040965845909055e-08,4.555954864670527
1.0928500561986451e-08,4.783034476549647
8.708975791992006e-09,3.811623674470711
4.490056340743918e-09,1.9651455529160755
2.7995520740878305e-09,1.2252691037812624
6.297735881055474e-09,2.756305649840844
9.65494412889633e-09,4.225641969430224
7.842407565392167e-09,3.4323561179930344
3.2302339998376434e-09,1.4137639926824452
-7.646763853841878e-11,-0.033467294931731444
-5.82793984357711e-10,-0.2550691839285576
1.016752758722895e-09,0.44499823846050157
3.012843239123644e-09,1.318619421157675
3.957994066857058e-09,1.7322799200474364
4.523638424297199e-09,1.9798432932436396
5.6675964881441546e-09,2.4805149844854624
6.032533720004329e-09,2.6402356480717697
4.2182493108078536e-09,1.8461848237859624
2.0475599624112205e-09,0.8961476313668608
1.9628609584580676e-09,0.859077746643013
2.6503529506037978e-09,1.159969701777535
