step,substep,layer_index,gamma,tau,kt_exact,branch_id,reason_code,gamma_m_global,f_mrdf,g_ref,g_t_ref,reload_factor,branch_kind
76,1,0,2.2588935427e-08,1.1508589462e-02,5.0924581775e+05,,1,,,,,,
76,2,0,1.5770750729e-08,8.0336751885e-03,4.1558041856e+05,,1,,,,,,
76,3,0,3.9724809887e-09,2.0216113170e-03,5.0951957447e+05,,1,,,,,,
77,0,0,-8.8090646085e-09,-4.4901152353e-03,5.0940676499e+05,,1,,,,,,
77,1,0,-1.8208706392e-08,-9.2779665494e-03,5.0932384887e+05,,1,,,,,,
77,2,0,-2.1292172575e-08,-1.0848407465e-02,5.0929665727e+05,,1,,,,,,
77,3,0,-1.7457446236e-08,-8.8939737730e-03,3.4523664389e+05,,1,,,,,,
78,0,0,-8.1671915657e-09,-4.1595756048e-03,5.0956806458e+05,,1,,,,,,
78,1,0,3.3009453857e-09,1.6836400396e-03,5.0946681774e+05,,1,,,,,,
78,2,0,1.2693912918e-08,6.4686559459e-03,5.0938393373e+05,,1,,,,,,
78,3,0,1.6766240302e-08,8.5429609075e-03,5.0934801108e+05,,1,,,,,,
79,0,0,1.4469676351e-08,7.3724623091e-03,3.0896974286e+05,,1,,,,,,
79,1,0,6.6902415554e-09,3.4078340668e-03,4.9203952727e+05,,1,,,,,,
79,2,0,-3.9176433984e-09,-1.9973940286e-03,5.0950132249e+05,,1,,,,,,
79,3,0,-1.3365456353e-08,-6.8106732139e-03,5.0941793797e+05,,1,,,,,,
80,0,0,-1.8191422618e-08,-9.2690042126e-03,5.0937535976e+05,,1,,,,,,
80,1,0,-1.6898842899e-08,-8.6102043929e-03,2.8529650914e+05,,1,,,,,,
80,2,0,-9.8760113280e-09,-5.0310775944e-03,4.5087938000e+05,,1,,,,,,
80,3,0,6.8894098015e-10,3.5244051157e-04,5.0951724517e+05,,1,,,,,,
81,0,0,1.0974863477e-08,5.5928283666e-03,5.0942645799e+05,,1,,,,,,
81,1,0,1.7159155184e-08,8.7431014093e-03,5.0937189514e+05,,1,,,,,,
81,2,0,1.7178362504e-08,8.7528850767e-03,5.0937172570e+05,,1,,,,,,
81,3,0,1.1202603701e-08,5.7072941899e-03,3.9571845713e+05,,1,,,,,,
82,0,0,1.1923907370e-09,6.0621986860e-04,5.0954279962e+05,,1,,,,,,
82,1,0,-9.6112733861e-09,-4.8981940885e-03,5.0944742997e+05,,1,,,,,,
82,2,0,-1.7406011976e-08,-8.8689354986e-03,5.0937865285e+05,,1,,,,,,
82,3,0,-1.9496341799e-08,-9.9336855975e-03,5.0936021320e+05,,1,,,,,,
83,0,0,-1.5341770846e-08,-7.8162435135e-03,3.5277824905e+05,,1,,,,,,
83,1,0,-6.2307231285e-09,-3.1731893680e-03,5.0956682225e+05,,1,,,,,,
83,2,0,4.9786776575e-09,2.5381945687e-03,5.0946785942e+05,,1,,,,,,
83,3,0,1.4350056312e-08,7.3122232039e-03,5.0938516513e+05,,1,,,,,,
84,0,0,1.8626865948e-08,9.4906858736e-03,5.0934743854e+05,,1,,,,,,
84,1,0,1.6544184713e-08,8.4291957354e-03,3.0392659752e+05,,1,,,,,,
84,2,0,8.6983969754e-09,4.4307395617e-03,4.8890997046e+05,,1,,,,,,
84,3,0,-2.5291703778e-09,-1.2902304619e-03,5.0949715449e+05,,1,,,,,,
85,0,0,-1.3214594478e-08,-6.7339196721e-03,5.0940285209e+05,,1,,,,,,
85,1,0,-1.9594123772e-08,-9.9834905129e-03,5.0934657403e+05,,1,,,,,,
85,2,0,-1.9665119178e-08,-1.0019651757e-02,5.0934594783e+05,,1,,,,,,
85,3,0,-1.3580856516e-08,-6.9187639693e-03,3.9827579171e+05,,1,,,,,,
86,0,0,-3.2688716402e-09,-1.6639342231e-03,5.0953917789e+05,,1,,,,,,
86,1,0,8.0588038712e-09,4.1073937622e-03,5.0943918642e+05,,1,,,,,,
86,2,0,1.6579477002e-08,8.4478381761e-03,5.0936400922e+05,,1,,,,,,
86,3,0,1.9475933137e-08,9.9231516615e-03,5.0933846113e+05,,1,,,,,,
87,0,0,1.6007710757e-08,8.1555073495e-03,3.3659586970e+05,,1,,,,,,
87,1,0,7.2401386982e-09,3.6874243709e-03,5.0957591621e+05,,1,,,,,,
87,2,0,-4.1525220058e-09,-2.1174280266e-03,5.0947533030e+05,,1,,,,,,
87,3,0,-1.4288150906e-08,-7.2808275179e-03,5.0938588964e+05,,1,,,,,,
88,0,0,-1.9787353698e-08,-1.0081910393e-02,5.0933738104e+05,,1,,,,,,
88,1,0,-1.9112311191e-08,-9.7378540414e-03,2.7073535435e+05,,1,,,,,,
88,2,0,-1.2510048541e-08,-6.3730183551e-03,4.2640413241e+05,,1,,,,,,
88,3,0,-1.9363436265e-09,-9.8494370882e-04,5.0952633336e+05,,1,,,,,,
89,0,0,8.9873834575e-09,4.5804561288e-03,5.0942991350e+05,,1,,,,,,
89,1,0,1.6391004372e-08,8.3518402124e-03,5.0936459353e+05,,1,,,,,,
89,2,0,1.7932233610e-08,9.1368773275e-03,5.0935099868e+05,,1,,,,,,
89,3,0,1.3368523134e-08,6.8109191335e-03,3.6242557522e+05,,1,,,,,,
90,0,0,4.1751427017e-09,2.1259442272e-03,5.0956248138e+05,,1,,,,,,
90,1,0,-6.7868438242e-09,-3.4593422529e-03,5.0946570401e+05,,1,,,,,,
90,2,0,-1.5777918152e-08,-8.0396294938e-03,5.0938636530e+05,,1,,,,,,
90,3,0,-1.9805261041e-08,-1.0091031475e-02,5.0935083863e+05,,1,,,,,,
91,0,0,-1.7770838305e-08,-9.0541370436e-03,3.0278840827e+05,,1,,,,,,
91,1,0,-1.0283803273e-08,-5.2384972903e-03,4.7931291129e+05,,1,,,,,,
91,2,0,4.4787354105e-10,2.2985541186e-04,5.0950512626e+05,,1,,,,,,
91,3,0,1.0814487813e-08,5.5112241626e-03,5.0941363331e+05,,1,,,,,,
92,0,0,1.7312654925e-08,8.8212927550e-03,5.0935630578e+05,,1,,,,,,
92,1,0,1.8013059215e-08,9.1780459273e-03,5.0935012782e+05,,1,,,,,,
92,2,0,1.2896515071e-08,6.5703409007e-03,3.7546022669e+05,,1,,,,,,
92,3,0,3.5389845139e-09,1.8017670625e-03,5.0955614995e+05,,1,,,,,,
93,0,0,-7.1921750631e-09,-3.6658528445e-03,5.0946141319e+05,,1,,,,,,
93,1,0,-1.5728144781e-08,-8.0142784740e-03,5.0938609135e+05,,1,,,,,,
93,2,0,-1.9330880031e-08,-9.8494044196e-03,5.0935431002e+05,,1,,,,,,
93,3,0,-1.7088217797e-08,-8.7063775830e-03,3.0769848014e+05,,1,,,,,,
94,0,0,-9.6921437560e-09,-4.9371051826e-03,4.8207795206e+05,,1,,,,,,
94,1,0,6.9369474353e-10,3.5502984423e-04,5.0950714391e+05,,1,,,,,,
94,2,0,1.0633833250e-08,5.4191652780e-03,5.0941941299e+05,,1,,,,,,
94,3,0,1.6838878366e-08,8.5799658142e-03,5.0936466925e+05,,1,,,,,,
95,0,0,1.7503392030e-08,8.9184436436e-03,5.0935880759e+05,,1,,,,,,
95,1,0,1.2606125935e-08,6.4224914298e-03,3.7029013233e+05,,1,,,,,,
95,2,0,3.6106117069e-09,1.8383683911e-03,5.0956128314e+05,,1,,,,,,
95,3,0,-6.8136805180e-09,-3.4729675242e-03,5.0946925217e+05,,1,,,,,,
96,0,0,-1.5285761882e-08,-7.7889156961e-03,5.0939449073e+05,,1,,,,,,
96,1,0,-1.9128421748e-08,-9.7462802958e-03,5.0936059154e+05,,1,,,,,,
96,2,0,-1.7335936846e-08,-8.8326936168e-03,2.9708379965e+05,,1,,,,,,
96,3,0,-1.0410459400e-08,-5.3032101334e-03,4.6036985091e+05,,1,,,,,,
97,0,0,-2.6170973665e-10,-1.3179129011e-04,5.0951736585e+05,,1,,,,,,
97,1,0,9.8980807155e-09,5.0443427209e-03,5.0942769170e+05,,1,,,,,,
97,2,0,1.6784649995e-08,8.5523425355e-03,5.0936693346e+05,,1,,,,,,
97,3,0,1.8371773578e-08,9.3607596848e-03,5.0935293361e+05,,1,,,,,,
98,0,0,1.4329827876e-08,7.3007168114e-03,3.5012333202e+05,,1,,,,,,
98,1,0,5.7880806029e-09,2.9477522167e-03,5.0957284375e+05,,1,,,,,,
98,2,0,-4.8807224137e-09,-2.4882774689e-03,5.0947864869e+05,,1,,,,,,
98,3,0,-1.4391907645e-08,-7.3336240057e-03,5.0939471552e+05,,1,,,,,,
99,0,0,-1.9875883776e-08,-1.0126999767e-02,5.0934633885e+05,,1,,,,,,
99,1,0,-1.9888657195e-08,-1.0133505860e-02,5.0934622619e+05,,1,,,,,,
99,2,0,-1.4588868744e-08,-7.4324125740e-03,3.7977992975e+05,,1,,,,,,
99,3,0,-5.4730944454e-09,-2.7870421290e-03,5.0955666744e+05,,1,,,,,,
100,0,0,4.9259910229e-09,2.5114037324e-03,5.0946486187e+05,,1,,,,,,
100,1,0,1.3479566781e-08,6.8688271269e-03,5.0938938374e+05,,1,,,,,,
100,2,0,1.7689774736e-08,9.0133841410e-03,5.0935224373e+05,,1,,,,,,
100,3,0,1.6526583506e-08,8.4205301599e-03,2.8224574984e+05,,1,,,,,,
101,0,0,1.0320161110e-08,5.2574499277e-03,4.2858152633e+05,,1,,,,,,
101,1,0,7.0555141384e-10,3.5807144816e-04,5.0953398546e+05,,1,,,,,,
101,2,0,-9.4144327169e-09,-4.7979522601e-03,5.0944465389e+05,,1,,,,,,
101,3,0,-1.6913471034e-08,-8.6180490659e-03,5.0937848645e+05,,1,,,,,,
102,0,0,-1.9725082080e-08,-1.0050188354e-02,5.0935368454e+05,,1,,,,,,
102,1,0,-1.7296690504e-08,-8.8125020768e-03,3.1207773802e+05,,1,,,,,,
102,2,0,-1.0408397284e-08,-5.3020066373e-03,4.7448526362e+05,,1,,,,,,
102,3,0,-1.0272872973e-09,-5.2176573386e-04,5.0951885722e+05,,1,,,,,,
103,0,0,7.9260709557e-09,4.0397852451e-03,5.0943982856e+05,,1,,,,,,
103,1,0,1.3742731812e-08,7.0028746334e-03,5.0938850507e+05,,1,,,,,,
103,2,0,1.4941799494e-08,7.6136595751e-03,5.0937792686e+05,,1,,,,,,
103,3,0,1.1488138455e-08,5.8534365005e-03,3.3625236020e+05,,1,,,,,,
104,0,0,4.5521039550e-09,2.3186748562e-03,4.9799549769e+05,,1,,,,,,
104,1,0,-3.7586571203e-09,-1.9161192934e-03,5.0951883315e+05,,1,,,,,,
104,2,0,-1.0786646203e-08,-5.4967940212e-03,5.0945679604e+05,,1,,,,,,
104,3,0,-1.4436280970e-08,-7.3560664510e-03,5.0942458855e+05,,1,,,,,,
105,0,0,-1.3884360963e-08,-7.0747630002e-03,2.6783229119e+05,,1,,,,,,
105,1,0,-9.4270217086e-09,-4.8030380135e-03,3.7293085150e+05,,1,,,,,,
105,2,0,-2.3642396242e-09,-1.2037839114e-03,5.0957736220e+05,,1,,,,,,
105,3,0,5.0414745074e-09,2.5697581469e-03,5.0951197008e+05,,1,,,,,,
106,0,0,1.0359848110e-08,5.2794082694e-03,5.0946502364e+05,,1,,,,,,
106,1,0,1.2095131203e-08,6.1634610086e-03,5.0944970855e+05,,1,,,,,,
106,2,0,1.0028669602e-08,5.1102374610e-03,3.0354401241e+05,,1,,,,,,
106,3,0,4.9613306433e-09,2.5277018332e-03,4.2302131831e+05,,1,,,,,,
107,0,0,-1.5439213290e-09,-7.8732410537e-04,5.0956352412e+05,,1,,,,,,
107,1,0,-7.4003201550e-09,-3.7713798579e-03,5.0951181461e+05,,1,,,,,,
107,2,0,-1.0807931961e-08,-5.5075470506e-03,5.0948173363e+05,,1,,,,,,
107,3,0,-1.0991260405e-08,-5.6009493942e-03,5.0948011543e+05,,1,,,,,,
108,0,0,-8.2601163593e-09,-4.2089619284e-03,3.1921697099e+05,,1,,,,,,
108,1,0,-3.6958190444e-09,-1.8828147939e-03,4.2683371800e+05,,1,,,,,,
108,2,0,1.2292851620e-09,6.2700743365e-04,5.0957605026e+05,,1,,,,,,
108,3,0,4.9475808394e-09,2.5217007802e-03,5.0954321504e+05,,1,,,,,,
109,0,0,6.3603819634e-09,3.2415751832e-03,5.0953074055e+05,,1,,,,,,
109,1,0,5.3027330553e-09,2.7025130190e-03,2.7783695183e+05,,1,,,,,,
109,2,0,2.4073600953e-09,1.2268469087e-03,3.4085024989e+05,,1,,,,,,
109,3,0,-1.2439768437e-09,-6.3400903262e-04,4.2031174330e+05,,1,,,,,,
110,0,0,-4.3977332157e-09,-2.2411920748e-03,4.8546341197e+05,,1,,,,,,
110,1,0,-6.0530661637e-09,-3.0847324091e-03,5.0958278843e+05,,1,,,,,,
110,2,0,-5.8448439311e-09,-2.9786050442e-03,2.5931631921e+05,,1,,,,,,
110,3,0,-4.0629599553e-09,-2.0704231477e-03,2.9780941806e+05,,1,,,,,,
111,0,0,-1.4978826339e-09,-7.6311223414e-04,3.5321950356e+05,,1,,,,,,
111,1,0,8.2057550670e-10,4.1846154013e-04,4.0330023501e+05,,1,,,,,,
111,2,0,2.0383879318e-09,1.0390872887e-03,4.2960530901e+05,,1,,,,,,
111,3,0,1.7972862264e-09,9.1620181749e-04,2.5947630352e+05,,1,,,,,,
112,0,0,2.9362991152e-10,1.4982306225e-04,2.8852711131e+05,,1,,,,,,
112,1,0,-1.7979775871e-09,-9.1619355577e-04,3.2893614704e+05,,1,,,,,,
112,2,0,-3.5557600657e-09,-1.8120471546e-03,3.6289486564e+05,,1,,,,,,
112,3,0,-4.2250201939e-09,-2.1531296079e-03,3.7582411958e+05,,1,,,,,,
113,0,0,-3.5574049545e-09,-1.8128585231e-03,2.6857417079e+05,,1,,,,,,
113,1,0,-1.8183393482e-09,-9.2650524979e-04,3.0440650359e+05,,1,,,,,,
113,2,0,3.4821154674e-10,1.7769269510e-04,3.4904556057e+05,,1,,,,,,
113,3,0,2.0534541097e-09,1.0467561087e-03,3.8417889679e+05,,1,,,,,,
114,0,0,2.5373561049e-09,1.2933688524e-03,3.9414862580e+05,,1,,,,,,
114,1,0,1.5780736208e-09,8.0444130226e-04,2.7364202318e+05,,1,,,,,,
114,2,0,-4.8549537208e-10,-2.4729658275e-04,3.1413430163e+05,,1,,,,,,
114,3,0,-2.9026493614e-09,-1.4792060879e-03,3.6156322138e+05,,1,,,,,,
115,0,0,-4.6602840653e-09,-2.3749627116e-03,3.9605012507e+05,,1,,,,,,
115,1,0,-4.9216676447e-09,-2.5081716556e-03,4.0117870867e+05,,1,,,,,,
115,2,0,-3.4938498161e-09,-1.7804437723e-03,2.8479094620e+05,,1,,,,,,
115,3,0,-8.2334069016e-10,-4.1938604441e-04,3.4084859897e+05,,1,,,,,,
116,0,0,2.1800730794e-09,1.1112735989e-03,4.0389159019e+05,,1,,,,,,
116,1,0,4.2990435769e-09,2.1911429351e-03,4.4836794868e+05,,1,,,,,,
116,2,0,4.5282669330e-09,2.3079575811e-03,4.5317916888e+05,,1,,,,,,
116,3,0,2.6477462187e-09,1.3495000264e-03,2.9388284062e+05,,1,,,,,,
117,0,0,-7.9302069469e-10,-4.0410736906e-04,3.6535614689e+05,,1,,,,,,
117,1,0,-4.6899034145e-09,-2.3900656311e-03,4.4629953058e+05,,1,,,,,,
117,2,0,-7.5291750500e-09,-3.8369618724e-03,4.9583424814e+05,,1,,,,,,
117,3,0,-8.0308497069e-09,-4.0926093601e-03,5.0395272027e+05,,1,,,,,,
118,0,0,-5.8892944618e-09,-3.0011123553e-03,3.0326044217e+05,,1,,,,,,
118,1,0,-1.7271462970e-09,-8.7988100305e-04,3.9740392418e+05,,1,,,,,,
118,2,0,3.1704838689e-09,1.6159994172e-03,5.0266423418e+05,,1,,,,,,
118,3,0,6.9702557636e-09,3.5522604759e-03,5.0955688533e+05,,1,,,,,,
119,0,0,8.0728610847e-09,4.1140954505e-03,5.0954754511e+05,,1,,,,,,
119,1,0,6.0346891759e-09,3.0752894628e-03,3.0096437998e+05,,1,,,,,,
119,2,0,1.5033296469e-09,7.6589347188e-04,4.0355325765e+05,,1,,,,,,
119,3,0,-4.0669882110e-09,-2.0727663721e-03,5.0958103073e+05,,1,,,,,,
120,0,0,-8.5315171436e-09,-4.3477210822e-03,5.0954317460e+05,,1,,,,,,
120,1,0,-9.9876468865e-09,-5.0896730536e-03,5.0953082933e+05,,1,,,,,,
120,2,0,-7.8412114859e-09,-3.9956896233e-03,3.0541732685e+05,,1,,,,,,
120,3,0,-2.7527179877e-09,-1.4023767441e-03,4.2536387201e+05,,1,,,,,,
121,0,0,3.6345471429e-09,1.8525217821e-03,5.0956370243e+05,,1,,,,,,
121,1,0,8.8352724392e-09,4.5025031889e-03,5.0951779269e+05,,1,,,,,,
121,2,0,1.0611405461e-08,5.4074606292e-03,5.0950211642e+05,,1,,,,,,
121,3,0,8.1650945511e-09,4.1606415397e-03,3.1250073663e+05,,1,,,,,,
122,0,0,2.1250027705e-09,1.0823951234e-03,4.5491213877e+05,,1,,,,,,
122,1,0,-5.6788347485e-09,-2.8942419592e-03,5.0954011267e+05,,1,,,,,,
122,2,0,-1.2364165562e-08,-6.3004888240e-03,5.0948109255e+05,,1,,,,,,
122,3,0,-1.5238950977e-08,-7.7651011417e-03,5.0945571898e+05,,1,,,,,,
123,0,0,-1.3160245855e-08,-6.7056374912e-03,3.0383254080e+05,,1,,,,,,
123,1,0,-6.6454760598e-09,-3.3854707108e-03,4.5743478698e+05,,1,,,,,,
123,2,0,2.3598148889e-09,1.2033401988e-03,5.0952856043e+05,,1,,,,,,
123,3,0,1.0716750332e-08,5.4611291515e-03,5.0945479121e+05,,1,,,,,,
124,0,0,1.5325380647e-08,7.8089241905e-03,5.0941412227e+05,,1,,,,,,
124,1,0,1.4588785944e-08,7.4334960534e-03,2.7218690488e+05,,1,,,,,,
124,2,0,8.6940299775e-09,4.4292251325e-03,4.1117620494e+05,,1,,,,,,
124,3,0,-5.8370443437e-10,-2.9856393034e-04,5.0954347792e+05,,1,,,,,,
125,0,0,-9.9969348059e-09,-5.0946228486e-03,5.0946037888e+05,,1,,,,,,
125,1,0,-1.6002706798e-08,-8.1541665172e-03,5.0940738045e+05,,1,,,,,,
125,2,0,-1.6506343773e-08,-8.4107217860e-03,5.0940293676e+05,,1,,,,,,
125,3,0,-1.1535576123e-08,-5.8773102086e-03,3.7202233456e+05,,1,,,,,,
126,0,0,-2.8027223139e-09,-1.4270347173e-03,5.0956295439e+05,,1,,,,,,
126,1,0,6.7247520518e-09,3.4274124539e-03,5.0947883896e+05,,1,,,,,,
126,2,0,1.3478733756e-08,6.8682218563e-03,5.0941923356e+05,,1,,,,,,
126,3,0,1.4971687056e-08,7.6287511364e-03,5.0940606056e+05,,1,,,,,,
127,0,0,1.0845946604e-08,5.5260024433e-03,3.5209950787e+05,,1,,,,,,
127,1,0,2.5058152038e-09,1.2757821764e-03,5.0957388377e+05,,1,,,,,,
127,2,0,-7.1950940550e-09,-3.6671322637e-03,5.0948823135e+05,,1,,,,,,
127,3,0,-1.4547578692e-08,-7.4128980287e-03,5.0942334089e+05,,1,,,,,,
128,0,0,-1.6785445823e-08,-8.5528976657e-03,5.0940359486e+05,,1,,,,,,
128,1,0,-1.3273088422e-08,-6.7627598005e-03,3.3763595408e+05,,1,,,,,,
128,2,0,-5.2083642232e-09,-2.6528364802e-03,5.0958173438e+05,,1,,,,,,
128,3,0,4.5998682057e-09,2.3448347875e-03,5.0949513185e+05,,1,,,,,,
129,0,0,1.2287125267e-08,6.2611939810e-03,5.0942728556e+05,,1,,,,,,
129,1,0,1.4838294689e-08,7.5608005588e-03,5.0940477502e+05,,1,,,,,,
129,2,0,1.1404049863e-08,5.8104730264e-03,3.3579512783e+05,,1,,,,,,
129,3,0,3.0685774182e-09,1.5625759266e-03,5.0958003189e+05,,1,,,,,,
130,0,0,-7.3077510782e-09,-3.7245184261e-03,5.0948841439e+05,,1,,,,,,
130,1,0,-1.5627590707e-08,-7.9630747887e-03,5.0941498804e+05,,1,,,,,,
130,2,0,-1.8576220509e-08,-9.4651126228e-03,5.0938897219e+05,,1,,,,,,
130,3,0,-1.5074433364e-08,-7.6803619204e-03,3.3738652709e+05,,1,,,,,,
131,0,0,-6.1200271182e-09,-3.1170755448e-03,5.0957397077e+05,,1,,,,,,
131,1,0,5.3096735891e-09,2.7066255898e-03,5.0947305992e+05,,1,,,,,,
131,2,0,1.4753584067e-08,7.5176499392e-03,5.0938972364e+05,,1,,,,,,
131,3,0,1.8400375786e-08,9.3752294742e-03,5.0935755337e+05,,1,,,,,,
132,0,0,1.4783333494e-08,7.5317386929e-03,3.4010519304e+05,,1,,,,,,
132,1,0,4.8396560877e-09,2.4643599467e-03,5.0956421502e+05,,1,,,,,,
132,2,0,-8.2531968112e-09,-4.2065325032e-03,5.0944862982e+05,,1,,,,,,
132,3,0,-1.9694521081e-08,-1.0034721854e-02,5.0934768483e+05,,1,,,,,,
133,0,0,-2.5084356600e-08,-1.2779893946e-02,5.0930015064e+05,,1,,,,,,
133,1,0,-2.2306625621e-08,-1.1364162999e-02,3.2031393629e+05,,1,,,,,,
133,2,0,-1.1876637787e-08,-6.0489015688e-03,5.0956733491e+05,,1,,,,,,
133,3,0,3.0653809272e-09,1.5640773904e-03,5.0943543159e+05,,1,,,,,,
134,0,0,1.7236114588e-08,8.7822652750e-03,5.0931042557e+05,,1,,,,,,
134,1,0,2.5402161941e-08,1.2941024275e-02,5.0923842859e+05,,1,,,,,,
134,2,0,2.4579824563e-08,1.2521895058e-02,2.7420868812e+05,,1,,,,,,
134,3,0,1.4585357923e-08,7.4283892103e-03,5.0610737060e+05,,1,,,,,,
135,0,0,-1.7180605892e-09,-8.7847090562e-04,5.0944451147e+05,,1,,,,,,
135,1,0,-1.8670125062e-08,-9.5133392711e-03,5.0929496951e+05,,1,,,,,,
135,2,0,-3.0163179486e-08,-1.5366111712e-02,5.0919365415e+05,,1,,,,,,
135,3,0,-3.2187504603e-08,-1.6396867142e-02,5.0917581488e+05,,1,,,,,,
136,0,0,-2.3974390089e-08,-1.2211072079e-02,4.4846383395e+05,,1,,,,,,
136,1,0,-7.9769618012e-09,-4.0597295907e-03,5.0947019760e+05,,1,,,,,,
136,2,0,1.0726888517e-08,5.4677812044e-03,5.0930519069e+05,,1,,,,,,
136,3,0,2.5699124508e-08,1.3092230462e-02,5.0917321261e+05,,1,,,,,,
137,0,0,3.1719341848e-08,1.6157404151e-02,5.0912017236e+05,,1,,,,,,
137,1,0,2.6763685056e-08,1.3631693675e-02,3.7166727844e+05,,1,,,,,,
137,2,0,1.2208424921e-08,6.2146834062e-03,5.0951167694e+05,,1,,,,,,
137,3,0,-7.4270748261e-09,-3.7881314747e-03,5.0933841041e+05,,1,,,,,,
138,0,0,-2.5423465312e-08,-1.2952956409e-02,5.0917975303e+05,,1,,,,,,
138,1,0,-3.5530794317e-08,-1.8098953566e-02,5.0909070705e+05,,1,,,,,,
138,2,0,-3.4386834462e-08,-1.7515901313e-02,2.8179158527e+05,,1,,,,,,
138,3,0,-2.2028153100e-08,-1.1217678745e-02,5.0956473151e+05,,1,,,,,,
139,0,0,-2.1109601422e-09,-1.0703308060e-03,5.0938893428e+05,,1,,,,,,
139,1,0,1.8515181291e-08,9.4345212201e-03,5.0920705919e+05,,1,,,,,,
139,2,0,3.2681159441e-08,1.6647053078e-02,5.0908225357e+05,,1,,,,,,
139,3,0,3.5752858630e-08,1.8210759051e-02,5.0905520251e+05,,1,,,,,,
140,0,0,2.6821034472e-08,1.3658703622e-02,4.6541331896e+05,,1,,,,,,
140,1,0,8.7082802555e-09,4.4298003846e-03,5.0944517980e+05,,1,,,,,,
140,2,0,-1.2802721023e-08,-6.5268342721e-03,5.0925544231e+05,,1,,,,,,
140,3,0,-3.0528966157e-08,-1.5552636268e-02,5.0909923744e+05,,1,,,,,,
141,0,0,-3.8633089027e-08,-1.9678149763e-02,5.0902786822e+05,,1,,,,,,
141,1,0,-3.4689165625e-08,-1.7668063827e-02,3.4780959488e+05,,1,,,,,,
141,2,0,-1.9827826760e-08,-1.0094970451e-02,5.0951791199e+05,,1,,,,,,
141,3,0,1.3113698854e-09,6.7385683187e-04,5.0933138285e+05,,1,,,,,,
142,0,0,2.1344409054e-08,1.0875543087e-02,5.0915479133e+05,,1,,,,,,
142,1,0,3.3375506291e-08,1.7000596251e-02,5.0904881974e+05,,1,,,,,,
142,2,0,3.3676020638e-08,1.7153572325e-02,5.0904617356e+05,,1,,,,,,
142,3,0,2.2450651807e-08,1.1432738090e-02,5.0958483977e+05,,1,,,,,,
143,0,0,3.6171963027e-09,1.8370606985e-03,5.0941858062e+05,,1,,,,,,
143,1,0,-1.6497425316e-08,-8.4079166624e-03,5.0924117984e+05,,1,,,,,,
143,2,0,-3.1177566604e-08,-1.5882699372e-02,5.0911181800e+05,,1,,,,,,
143,3,0,-3.5634952866e-08,-1.8151919856e-02,5.0907255766e+05,,1,,,,,,
144,0,0,-2.8590807681e-08,-1.4561850970e-02,4.2090387567e+05,,1,,,,,,
144,1,0,-1.2305542485e-08,-6.2636964301e-03,5.0947797489e+05,,1,,,,,,
144,2,0,7.9587457925e-09,4.0587002936e-03,5.0929920092e+05,,1,,,,,,
144,3,0,2.5188646658e-08,1.2832566395e-02,5.0914733533e+05,,1,,,,,,
145,0,0,3.3499489357e-08,1.7063705515e-02,5.0907412846e+05,,1,,,,,,
145,1,0,3.0308575266e-08,1.5437392643e-02,3.3005751018e+05,,1,,,,,,
145,2,0,1.6519594511e-08,8.4105983301e-03,5.0953402341e+05,,1,,,,,,
145,3,0,-3.5648782849e-09,-1.8213434788e-03,5.0935677553e+05,,1,,,,,,
146,0,0,-2.3029981284e-08,-1.1734354885e-02,5.0918515898e+05,,1,,,,,,
146,1,0,-3.5206597121e-08,-1.7933853672e-02,5.0907788492e+05,,1,,,,,,
146,2,0,-3.6228623664e-08,-1.8454140175e-02,5.0906888391e+05,,1,,,,,,
146,3,0,-2.5939517077e-08,-1.3210414837e-02,4.9607996377e+05,,1,,,,,,
147,0,0,-7.7252195062e-09,-3.9299990529e-03,5.0943231263e+05,,1,,,,,,
147,1,0,1.2550527481e-08,6.3973082029e-03,5.0925348274e+05,,1,,,,,,
147,2,0,2.8294256515e-08,1.4413764661e-02,5.0911474642e+05,,1,,,,,,
147,3,0,3.4517866299e-08,1.7582125546e-02,5.0905993225e+05,,1,,,,,,
148,0,0,2.9493885642e-08,1.5021594501e-02,3.7327790973e+05,,1,,,,,,
148,1,0,1.4790039177e-08,7.5288867297e-03,5.0950976243e+05,,1,,,,,,
148,2,0,-4.9958701105e-09,-2.5504995492e-03,5.0933517160e+05,,1,,,,,,
148,3,0,-2.3125242132e-08,-1.1782977222e-02,5.0917534562e+05,,1,,,,,,
149,0,0,-3.3589307791e-08,-1.7110539025e-02,5.0908316006e+05,,1,,,,,,
149,1,0,-3.3340260553e-08,-1.6983603906e-02,2.6069047736e+05,,1,,,,,,
149,2,0,-2.2407017157e-08,-1.1411656780e-02,5.0958522281e+05,,1,,,,,,
149,3,0,-4.1528792300e-09,-2.1110889749e-03,5.0942407939e+05,,1,,,,,,
150,0,0,1.5027434065e-08,7.6582017343e-03,5.0925491416e+05,,1,,,,,,
150,1,0,2.8618344883e-08,1.4578625744e-02,5.0913514152e+05,,1,,,,,,
150,2,0,3.2561448461e-08,1.6586129826e-02,5.0910040695e+05,,1,,,,,,
150,3,0,2.6058094740e-08,1.3271661337e-02,4.0815816658e+05,,1,,,,,,
151,0,0,1.1389089263e-08,5.7968970405e-03,5.0949700984e+05,,1,,,,,,
151,1,0,-6.7144123212e-09,-3.4253365861e-03,5.0933726897e+05,,1,,,,,,
151,2,0,-2.2205087383e-08,-1.1314256641e-02,5.0920069478e+05,,1,,,,,,
