strain,stress
-4.336880990736066e-09,-0.002210319123075839
-4.315071875507166e-09,-0.0021992031464256744
-3.6924562355092696e-09,-0.0018818697133815775
-3.2504806830049907e-09,-0.0016566058546753266
-3.669604233598583e-09,-0.001870224212189549
-4.690325506855713e-09,-0.0023904612540592163
-5.322790738639365e-09,-0.002712805999735599
-4.906144420848105e-09,-0.002500450285075373
-3.832533341984714e-09,-0.001953256818269866
-3.1177121620284058e-09,-0.001588932342902207
-3.3049658469242566e-09,-0.00168437171737511
-3.930866553714147e-09,-0.002003379173309112
-4.118987936549763e-09,-0.0020992600898641187
-3.592359468047724e-09,-0.0018308489414986602
-2.9673173163773287e-09,-0.001512280527439046
-3.047920982614536e-09,-0.0015533632354660478
-3.9496959662401665e-09,-0.0020129772378031023
-5.000833082986262e-09,-0.0025487136715729255
-5.444723821049478e-09,-0.002774947073041955
-5.115989963587689e-09,-0.0026073984365278095
-4.414209081179313e-09,-0.002249717102674986
-3.765145548886407e-09,-0.0019189062878039588
-3.271373488053879e-09,-0.0016672446048493158
-2.8818735295057078e-09,-0.001468728142801909
-2.717609939519015e-09,-0.0013850080892743256
-3.0534273680751577e-09,-0.0015561670662534604
-3.97296890686637e-09,-0.00202483550594982
-5.165154082632918e-09,-0.002632458991347646
-6.147219452452293e-09,-0.003132958980980314
-6.660142812026472e-09,-0.0033943564504499125
-6.790226650190321e-09,-0.003460649748886816
-6.738256398172764e-09,-0.003434161651684689
-6.569764130923847e-09,-0.003348284912577953
-6.2193538522778226e-09,-0.0031696889888536374
-5.642330282565557e-09,-0.0028755946181650465
-4.863929526615488e-09,-0.002478865436166663
-3.925449484016614e-09,-0.0020005514547845205
-2.934190593184736e-09,-0.0014953414861359465
-2.22791133455883e-09,-0.0011353780101175845
-2.3440118379303585e-09,-0.0011945532055145389
-3.5922318084623896e-09,-0.0018307396742257545
-5.563854754186869e-09,-0.00283561410232168
-7.18651794573835e-09,-0.0036626066406090004
-7.468749252112754e-09,-0.0038064318094767242
-6.305709214366152e-09,-0.0032136593576892335
-4.549125756452647e-09,-0.0023183826913420725
-3.2496493373969695e-09,-0.0016560872238606742
-2.8110808262179168e-09,-0.0014325664318286771
-2.8439478136251888e-09,-0.0014493180088507559
-2.754284197689202e-09,-0.001403619521780761
-2.3981615013922273e-09,-0.0012221186901954831
-2.1729691342446064e-09,-0.0011073478230596992
-2.5448416388863592e-09,-0.001296882610960676
-3.5312034407568256e-09,-0.0017996057146615276
-4.616316372022404e-09,-0.0023526553155761164
-5.136377597009671e-09,-0.0026177133308286013
-4.782809884701501e-09,-0.002437508058226847
-3.82180316378681e-09,-0.001947707667061123
-2.8785729958564158e-09,-0.0014669710431627488
-2.470970964608234e-09,-0.0012592293757349236
-2.6650210891655183e-09,-0.0013581322896613268
-3.119094407420346e-09,-0.0015895625071264729
-3.446453307438753e-09,-0.0017564089414074668
-3.5492485741506694e-09,-0.001808800965504195
-3.6274881682099768e-09,-0.001848677586076331
-3.905712593689465e-09,-0.0019904809120464308
-4.400828691993253e-09,-0.002242827199899847
-4.970319687126431e-09,-0.0025330790247077464
-5.526690678393168e-09,-0.002816642310741603
-6.104709342852326e-09,-0.00311123719156833
-6.672943145434791e-09,-0.0034008438128836677
-6.9523528972593025e-09,-0.0035432476093753304
-6.566600640110885e-09,-0.0033466386441226253
-5.473323603395877e-09,-0.002789423898186922
-4.228644787085074e-09,-0.0021550493162592007
-3.7124661722727075e-09,-0.0018919707016582337
-4.466649213167865e-09,-0.0022763597356084933
-6.217248626880543e-09,-0.00316858974854206
-8.0066460057119e-09,-0.00408055330984851
-8.823898809108636e-09,-0.004497028329283857
-8.242435351348067e-09,-0.004200670781038695
-6.640257839286716e-09,-0.0033840873637576954
-4.909967544943724e-09,-0.0025022198627598405
-3.870912123988703e-09,-0.001972655855283268
-3.750964584979873e-09,-0.0019115245626965247
-4.09168575698689e-09,-0.0020851818278623422
-4.185644438247132e-09,-0.0021330701595451804
-3.733630942254995e-09,-0.0019026899750042743
-3.150973453150511e-09,-0.001605735068746625
-3.2008152076851935e-09,-0.001631140313941444
-4.251054050114506e-09,-0.0021664195279334528
-5.847618910428868e-09,-0.0029801385239358893
-7.031207719981726e-09,-0.003583370148740116
